index,date,rawContent,retweetCount,likeCount,quoteCount,mentionedUsers,hashtags,links,media,inReplyToTweetId,inReplyToUser,retweetedTweet,account,lang,cleanedContent,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,part_of_convo,content_length,word_count,sentiment_score
366,2017-11-15 10:28:25,MRT Train Collision at Joo Koon Station • Full statement: https://t.co/gJGuMrir9L https://t.co/BVJ8lbrVSZ,6,16,0,,,"[TextLink(text='wp.sg/statement-on-m…', url='http://www.wp.sg/statement-on-mrt-train-collision-at-joo-koon-station/', tcourl='https://t.co/gJGuMrir9L', indices=(58, 81))]","[Photo(previewUrl='https://pbs.twimg.com/media/DOqq_JiVwAAKkB9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOqq_JiVwAAKkB9?format=jpg&name=orig', altText=None)]",,,,wp,en,MRT Train Collision at Joo Koon Station • Full statement:  ,1,0,1,0,False,0.29285714285714287,12,-0.3612
367,2017-11-09 14:18:36,"Join us at our first Open House tomorrow evening, at our new HQ! You'll get to view the #WP60 exhibition and chat with our WP reps (wonder who? 🤔😉). You'll also get to purchase our 60th anniversary book - Walking with Singapore 📘 https://t.co/20Bezk4JPE",6,16,1,,wp60,,"[Photo(previewUrl='https://pbs.twimg.com/media/DOMmIzPVwAAVaYl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOMmIzPVwAAVaYl?format=jpg&name=orig', altText=None)]",,,,wp,en,"Join us at our first Open House tomorrow evening, at our new HQ! You'll get to view the  exhibition and chat with our WP reps (wonder who? 🤔😉). You'll also get to purchase our 60th anniversary book - Walking with Singapore 📘 ",0,0,1,0,False,0.8214285714285714,44,0.6399
368,2017-11-05 12:30:59,Walking with Singapore for 60 years and counting. A Workers' Party documentary. Catch the full trailer here: https://t.co/EN3rEFzmk2 https://t.co/UaPyWgri5j,13,41,1,,,"[TextLink(text='tinyurl.com/yac243lj', url='https://tinyurl.com/yac243lj', tcourl='https://t.co/EN3rEFzmk2', indices=(109, 132))]","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/927150887549546497/pu/img/X6Pd7HSE-Cp5J5n-.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/927150887549546497/pu/vid/1280x720/hqZXtgid5grIlNdK.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/927150887549546497/pu/vid/640x360/55_D9lx5rAmwb7sg.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/927150887549546497/pu/vid/320x180/JDYflFNZfD2BkavA.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/927150887549546497/pu/pl/3QrGxkEkOjzFMzKN.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=40.967, views=1789, altText=None)]",,,,wp,en,Walking with Singapore for 60 years and counting. A Workers' Party documentary. Catch the full trailer here:  ,1,5,0,0,False,0.475,19,0.4019
369,2017-10-18 03:15:58,The Workers' Party wishes one and all a Happy Deepavali! தீபாவளி நல்வாழ்த்துக்கள்! https://t.co/A6durCEiFx,12,39,1,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DMY7gBFVAAAac_r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DMY7gBFVAAAac_r?format=jpg&name=orig', altText=None)]",,,,wp,en,The Workers' Party wishes one and all a Happy Deepavali! தீபாவளி நல்வாழ்த்துக்கள்! ,0,0,1,0,False,0.5928571428571429,13,0.8217
370,2017-10-01 04:58:43,60 years of walking with Singapore. A Workers' Party documentary. Coming to YouTube on 17 Nov: https://t.co/i3HpY4XOcI https://t.co/4fR31xYOZw,6,10,0,,,"[TextLink(text='youtu.be/7ajpEMbH2cQ', url='https://youtu.be/7ajpEMbH2cQ', tcourl='https://t.co/i3HpY4XOcI', indices=(95, 118))]","[Photo(previewUrl='https://pbs.twimg.com/media/DLBv-3sVYAIyf5g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DLBv-3sVYAIyf5g?format=jpg&name=orig', altText=None)]",,,,wp,en,60 years of walking with Singapore. A Workers' Party documentary. Coming to YouTube on 17 Nov:  ,1,0,1,0,False,0.85,18,0.4019
371,2017-09-30 11:30:51,Experience the journey of the Workers’ Party in our walk together with Singapore since 1957. Visit https://t.co/x5XM9iq0Uu https://t.co/VUZAN4FeZC,4,9,1,,,"[TextLink(text='wp.sg/wp60', url='http://wp.sg/wp60', tcourl='https://t.co/x5XM9iq0Uu', indices=(99, 122))]","[Photo(previewUrl='https://pbs.twimg.com/media/DK-AJi0UMAALOHH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DK-AJi0UMAALOHH?format=jpg&name=orig', altText=None)]",,,,wp,en,Experience the journey of the Workers’ Party in our walk together with Singapore since 1957. Visit  ,1,0,1,0,False,0.8785714285714286,18,0.4019
372,2017-09-29 11:43:16,We're at the official opening of the new WP HQ - watch us live on FB!,1,9,0,,,,,,,,wp,en,We're at the official opening of the new WP HQ - watch us live on FB!,0,0,0,0,False,0.4928571428571429,16,0.4633
373,2017-09-26 10:43:51,@Sethisfy  https://t.co/PU3JFavC8F,1,1,0,"[User(username='Sethisfy', id=14524630, displayname='Seth ★\uea00', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/DKpPB46VwAM_OrD.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/DKpPB46VwAM_OrD.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",9.126223211682898e+17,https://twitter.com/Sethisfy,,wp,en,@Sethisfy  ,0,1,0,1,True,0.07857142857142857,3,0.0
374,2017-09-26 10:12:24,Read our article to find out how millennials may find jobs and what WP MPs have done to call out inadequate protections for young workers.,5,10,0,,,,,9.12619598775808e+17,https://twitter.com/wpsg,,wp,en,Read our article to find out how millennials may find jobs and what WP MPs have done to call out inadequate protections for young workers.,0,0,0,0,True,0.9857142857142858,25,0.0085
375,2017-09-26 10:07:22,A Millennial in the Gig Economy - The search for work experience https://t.co/B0FCliAdex https://t.co/qX7yLI9wjJ,3,9,2,,,"[TextLink(text='wp.sg/a-millennial-i…', url='http://www.wp.sg/a-millennial-in-the-gig-economy-the-search-for-work-experience/', tcourl='https://t.co/B0FCliAdex', indices=(65, 88))]","[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/DKpGreWUQAA4qUy.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/DKpGreWUQAA4qUy.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",,,,wp,en,A Millennial in the Gig Economy - The search for work experience  ,1,1,0,1,False,0.6357142857142857,14,0.0
376,2017-09-11 06:50:22,PRPTC Statement of Claim Received https://t.co/WopH5wIGvv,1,5,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DJbJviyVoAAKZ45?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DJbJviyVoAAKZ45?format=jpg&name=orig', altText=None)]",,,,wp,en,PRPTC Statement of Claim Received ,0,0,1,0,False,0.24285714285714285,6,0.0
377,2017-09-01 06:33:53,The Workers' Party wishes our Muslim friends a blessed Hari Raya Haji! https://t.co/3CBTNTN8jy,8,28,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DInmElQVAAAhfqN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DInmElQVAAAhfqN?format=jpg&name=orig', altText=None)]",,,,wp,en,The Workers' Party wishes our Muslim friends a blessed Hari Raya Haji! ,0,0,1,0,False,0.5071428571428571,13,0.8908
378,2017-08-09 06:15:19,Here's wishing all Singaporeans a Happy National Day! #SG52 https://t.co/WpjbLD3tfy,7,27,3,,sg52,,"[Photo(previewUrl='https://pbs.twimg.com/media/DGxFQBlXkAAGgMo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DGxFQBlXkAAGgMo?format=jpg&name=orig', altText=None)]",,,,wp,en,Here's wishing all Singaporeans a Happy National Day!  ,0,0,1,0,False,0.42857142857142855,10,0.7088
379,2017-07-27 04:26:42,"""...and the younger generation of The Workers' Party will be prepared to come forward to serve Singaporeans."" - Low Thia Khiang (2/2)",5,9,0,,,,,8.904280527019254e+17,https://twitter.com/wpsg,,wp,en,"""...and the younger generation of The Workers' Party will be prepared to come forward to serve Singaporeans."" - Low Thia Khiang (2/2)",0,0,0,0,True,0.95,22,0.3612
380,2017-07-27 04:26:05,"""Some of you might be worried what will happen if we lose our seat. I can tell you, lose our seat, there'll be more people..."" (1/2)",4,10,0,,,,,8.90427361644204e+17,https://twitter.com/wpsg,,wp,en,"""Some of you might be worried what will happen if we lose our seat. I can tell you, lose our seat, there'll be more people..."" (1/2)",0,0,0,0,True,0.9428571428571428,26,-0.765
381,2017-07-27 04:23:21,"WP Town Councillors acted in good faith and best interests of residents: 
https://t.co/sq3pKnawM7 https://t.co/ZvZCgyoatr",7,17,0,,,"[TextLink(text='youtube.com/watch?v=ISsi5B…', url='https://www.youtube.com/watch?v=ISsi5BiGjAQ&sns=tw', tcourl='https://t.co/sq3pKnawM7', indices=(74, 97))]","[Photo(previewUrl='https://pbs.twimg.com/media/DFtu9YnXgAIGUBA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DFtu9YnXgAIGUBA?format=jpg&name=orig', altText=None)]",,,,wp,en,WP Town Councillors acted in good faith and best interests of residents:  ,1,0,1,0,False,0.6928571428571428,14,0.9278
382,2017-07-26 04:09:28,Read the full statement here: https://t.co/y7Tdp0iJ8d https://t.co/HU3mezrxAU,4,14,2,,,"[TextLink(text='tinyurl.com/yahveqdg', url='https://tinyurl.com/yahveqdg', tcourl='https://t.co/y7Tdp0iJ8d', indices=(30, 53))]","[Photo(previewUrl='https://pbs.twimg.com/media/DFoiMZLXYAYS3up?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DFoiMZLXYAYS3up?format=jpg&name=orig', altText=None)]",,,,wp,en,Read the full statement here:  ,1,0,1,0,False,0.38571428571428573,7,0.0
383,2017-07-03 06:46:38,"Secretary-General Low Thia Khiang is on the floor of the House now, as WP MPs respond to the Ministerial Statements made some moments ago.",1,9,0,,,,,,,,wp,en,"Secretary-General Low Thia Khiang is on the floor of the House now, as WP MPs respond to the Ministerial Statements made some moments ago.",0,0,0,0,False,0.9857142857142858,24,0.1613
384,2017-07-03 04:17:01,That's why Ministerial Statements typically come after Question Time and before any debate on Bills 📜,1,3,0,,,,,8.817280567292436e+17,https://twitter.com/wpsg,,wp,en,That's why Ministerial Statements typically come after Question Time and before any debate on Bills 📜,0,0,0,0,True,0.7214285714285714,16,0.0
385,2017-07-03 04:15:25,Did you know that there's a certain order of business in Parliament? (Pursuant to Standing Order 10.) https://t.co/cEtAM3iYRE,5,5,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DDyG_InW0AEkAsD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDyG_InW0AEkAsD?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DDyG_InXoAAfCat?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDyG_InXoAAfCat?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DDyG_IsXYAAEz_n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDyG_IsXYAAEz_n?format=jpg&name=orig', altText=None)]",,,,wp,en,Did you know that there's a certain order of business in Parliament? (Pursuant to Standing Order 10.) ,0,0,3,0,False,0.7285714285714285,18,0.2732
386,2017-07-03 03:51:48,We will also be seeking clarity on allegations of abuse of power. Our questions to the Prime Minister's Office: https://t.co/PIkzbWiDoz,3,7,0,,,"[TextLink(text='facebook.com/workersparty/p…', url='https://www.facebook.com/workersparty/posts/1766869499996292', tcourl='https://t.co/PIkzbWiDoz', indices=(112, 135))]",,8.8172110238865e+17,https://twitter.com/wpsg,,wp,en,We will also be seeking clarity on allegations of abuse of power. Our questions to the Prime Minister's Office: ,1,0,0,0,True,0.9642857142857143,20,-0.3612
387,2017-07-03 03:47:47,Our MPs have filed questions on various issues from JC mergers to wage growth for Singaporeans and homelessness: https://t.co/5kFMiT4XBb,1,4,0,,,"[TextLink(text='facebook.com/workersparty/p…', url='https://www.facebook.com/workersparty/posts/1766858363330739', tcourl='https://t.co/5kFMiT4XBb', indices=(113, 136))]",,8.817205461610414e+17,https://twitter.com/wpsg,,wp,en,Our MPs have filed questions on various issues from JC mergers to wage growth for Singaporeans and homelessness: ,1,0,0,0,True,0.9714285714285714,19,0.3818
388,2017-07-03 03:45:34,"And so the Parliamentary sitting for today has begun. To find out what's on today's Order Paper, visit: https://t.co/lfDNhOBZAn",4,6,0,,,"[TextLink(text='parliament.gov.sg/sites/default/…', url='https://www.parliament.gov.sg/sites/default/files/u11/Order%20Paper%20-3July17.pdf', tcourl='https://t.co/lfDNhOBZAn', indices=(104, 127))]",,,,,wp,en,"And so the Parliamentary sitting for today has begun. To find out what's on today's Order Paper, visit: ",1,0,0,0,False,0.9071428571428571,19,0.0
389,2017-06-25 04:11:20,The Workers' Party wishes all Muslim friends Selamat Hari Raya Aidilfitri! https://t.co/SzUacghU0k,7,21,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/DDI5VkWV0AAvNNE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DDI5VkWV0AAvNNE?format=jpg&name=orig', altText=None)]",,,,wp,en,The Workers' Party wishes all Muslim friends Selamat Hari Raya Aidilfitri! ,0,0,1,0,False,0.5357142857142857,12,0.7712
390,2017-06-22 06:42:23,Wondering what's in the WPCF Community Walk goodie bag? Check this out!🛍💁🏼‍♂️ https://t.co/2Jc1jDmo1B,2,3,1,,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/877778697876537344/pu/img/nKmtIVkKoEgNSp9-.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/877778697876537344/pu/pl/DN8C4OQKlfBhdBva.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/877778697876537344/pu/vid/1280x720/jBayBXRUJlXUAa4m.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/877778697876537344/pu/vid/320x180/XKqZIq-KH-aeRrb6.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/877778697876537344/pu/vid/640x360/_uCV5MMvTvu1U_AN.mp4', contentType='video/mp4', bitrate=832000)], duration=28.829, views=555, altText=None)]",8.766874290796257e+17,https://twitter.com/wpsg,,wp,en,Wondering what's in the WPCF Community Walk goodie bag? Check this out!🛍💁🏼‍♂️ ,0,5,0,0,True,0.5571428571428572,13,0.0
391,2017-06-20 09:13:04,WP MPs have filed the following parliamentary questions to help clear the air on the allegations: https://t.co/47oT178GTQ (3/3),9,9,1,,,"[TextLink(text='facebook.com/workersparty/p…', url='https://www.facebook.com/workersparty/posts/1750813894935186', tcourl='https://t.co/47oT178GTQ', indices=(98, 121))]",,8.770914543126446e+17,https://twitter.com/wpsg,,wp,en,WP MPs have filed the following parliamentary questions to help clear the air on the allegations:  (3/3),1,0,0,0,True,0.9071428571428571,18,0.7925
392,2017-06-20 09:11:12,We are only concerned with allegations of abuse of power &amp; the harm these have caused to confidence in SG &amp; our political institutions (2/3),9,8,1,,,,,8.770912456670863e+17,https://twitter.com/wpsg,,wp,en,We are only concerned with allegations of abuse of power & the harm these have caused to confidence in SG & our political institutions (2/3),0,0,0,0,True,1.0,25,-0.6597
393,2017-06-20 09:10:23,The Workers' Party believes the crux of the family issues surrounding 38 Oxley Rd is for the family to resolve privately or in Court. (1/3),12,14,2,,,,,,,,wp,en,The Workers' Party believes the crux of the family issues surrounding 38 Oxley Rd is for the family to resolve privately or in Court. (1/3),0,0,0,0,False,0.9928571428571429,25,0.6486
394,2017-06-19 06:34:41,"Together, we aim to foster a SG that doesn't forget its needy, progresses together and recognises that we are all more alike than different.",0,3,0,,,,,8.766889618460795e+17,https://twitter.com/wpsg,,wp,en,"Together, we aim to foster a SG that doesn't forget its needy, progresses together and recognises that we are all more alike than different.",0,0,0,0,True,1.0,24,0.4023
395,2017-06-19 06:31:51,"Events on the day include a 3.8km Fun Walk, Cooking Demonstration and more :) Needless to say, participants will get a goodie bag and a tee!",0,3,0,,,,,8.766874290796257e+17,https://twitter.com/wpsg,,wp,en,"Events on the day include a 3.8km Fun Walk, Cooking Demonstration and more :) Needless to say, participants will get a goodie bag and a tee!",0,0,0,0,True,1.0,26,0.8066
396,2017-06-19 06:25:45,Come join us for the WP Community Fund's Community Walk 2017! Register now at: https://t.co/rv1NB7nEfZ https://t.co/aB7c5QH3GB,3,5,1,,,"[TextLink(text='wpcfwalk.sg', url='https://wpcfwalk.sg', tcourl='https://t.co/rv1NB7nEfZ', indices=(79, 102))]","[Photo(previewUrl='https://pbs.twimg.com/media/DCqekIaWsAAryFl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DCqekIaWsAAryFl?format=jpg&name=orig', altText=None)]",,,,wp,en,Come join us for the WP Community Fund's Community Walk 2017! Register now at:  ,1,0,1,0,False,0.7357142857142858,16,0.6399
397,2017-06-18 02:55:10,Happy Fathers' Day to all dads out there! https://t.co/Q4xDSBgLzI,5,18,1,,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/876271846282280960/pu/img/5I0wSfq6aDh76tn_.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/876271846282280960/pu/vid/1280x720/tZo6XBfda1BjayaT.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/876271846282280960/pu/vid/320x180/fXVuo7bjaj0fKQoq.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/876271846282280960/pu/pl/VS4EUCgzgOfNt1Eu.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/876271846282280960/pu/vid/640x360/v3iu4QTViIWSds7C.mp4', contentType='video/mp4', bitrate=832000)], duration=17.533, views=1173, altText=None)]",,,,wp,en,Happy Fathers' Day to all dads out there! ,0,5,0,0,False,0.3,9,0.6114
