cleanedContent,content_length,hashtags,sentiment_score,num_links_TextLink,num_media_Video,num_media_Photo,num_media_Gif,likeCount,quoteCount,part_of_convo
Be Part of the Election Experience. Be a WP Volunteer  ,0.6142857142857143,wpge2011,0.4084,0,0,0,0,0,0,False
"Know more about former civil servant, Eric Chua Swee Leong who shared about his experience in youth mentorship. ",0.425,ge2020,0.34,0,5,0,0,5,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
All the best to the N-Level students who are receiving their results today! ,0.5428571428571428,,0.6696,0,0,1,0,10,0,False
5 May 2011 - Rally Speech by Pritam Singh [Aljunied GRC]     ,0.8214285714285714,votewp wpsg wp sgelections,0.0,0,0,0,0,1,0,False
"Pulau Ubin is a very special part of Singapore, and is a part of East Coast GRC. Terence Tan, our candidate for East Coast, visited residents of Ubin yesterday.   ",0.6714285714285714,makeyourvotecount ge2020,0.4576,0,0,4,0,853,43,False
"On the accusations concerning Associate Professor Daniel Goh, Png Eng Huat says he hopes that the media will play a responsible role this GE",1.0,,0.6369,0,0,0,0,3,0,False
Sylvia: So we wrote to the PA to ask if they would co-fund the bannerettes with the Aljunied-Hougang Town Council.,0.8142857142857143,,0.0,0,0,0,0,3,0,False
These include a productivity benchmarking system and a R&D matching facility between  and researchers. ,0.85,smes budget2016,0.0,0,0,0,0,0,0,False
"Vikram Nair takes the stage now, and just greeted all Malayalees celebrating Onam, in the Malayalam language.   ",0.9714285714285714,ge2015 pap4sg sembawang,0.7003,0,0,0,0,6,0,False
"Tune in to 938Live at 8.10pm for a repeat telecast of ""Campus"" with @wpyw Nathaniel discussing on the topic of political apathy ",1.0,sgelections,-0.296,0,0,0,0,0,0,False
"""He can connect with people on all levels..."" - SG LHL on Desmond Choo. ",0.6714285714285714,,0.0,0,0,1,0,1,0,False
Pritam suggests that NSmen can be deployed to their NS units more quickly than before. ,0.6214285714285714,,0.0,0,0,1,0,2,0,False
"We have set up a tribute page where you can view LKY's milestones, as well as leave your messages. ",0.9571428571428572,tributetolky,0.2263,1,0,0,0,2,0,False
"Wishing all our educators, a very Happy Teachers' Day!   ",0.6,singapore happyteachersday,0.7339,0,0,1,0,9,0,False
😷 There are sufficient masks in the warehouses and government stockpiles.We will be sharing updates on the Wuhan virus on our Telegram channel. Subscribe to our Telegram channel for updates:   ,0.7714285714285715,,0.4215,1,0,1,0,14,0,False
WP's statement on the haze situation ,0.4214285714285714,,0.0,1,0,0,0,1,0,False
"You can write a note to @apg_2015 Here's @chuanjin1 w his: ""Thank You for inspiring us all. Go Team SG!"" 🇸🇬 ",0.8285714285714286,apg2015,0.68,0,0,1,0,7,0,False
"Our local establishments have taken a hit due to the Covid-19 outbreak. On top of several schemes from the Government, we too can play a part in helping to sustain their businesses.   ",0.7035714285714286,supportlocal,0.6597,0,5,0,0,9,0,False
The Workers' Party is about to introduce its 5th batch of candidates  ,0.6214285714285714,wpsg sgelections,0.4019,0,0,0,0,0,0,False
"For the full statement, please go to:  ",0.4428571428571428,,0.3182,1,0,1,0,3,0,False
PAP SG Lee Hsien Loong said that this will be a tough election and PAP must fight hard for every single vote in every constituency.  ,0.5892857142857143,,-0.5423,0,5,0,0,22,1,False
"Through an invigoration session, Activist Ronnie Ma leads the conversation on the Future of Care.  ",0.8142857142857143,pledgetoaction,0.6908,0,0,3,0,4,0,False
"Dennis: Some people ask me why, as a RI boy, I did not join the PAP.",0.4857142857142857,,-0.2235,0,0,0,0,6,0,False
"To all the men and women of the Singapore Armed Forces, thank you for keeping Singapore safe and secure!   ",0.5321428571428571,hormatsaf safday2019 defendingoureveryday,0.7959,0,0,1,0,22,0,False
"An empty seat has been left in honour of Mr  Thank you, Mr    ",0.8785714285714286,leekuanyew leekuanyew sg50 singapore,0.6597,0,0,1,0,92,0,False
"Gerald Giam, East Coast GRC candidate, takes the stage tonight  ",0.7428571428571429,empoweryourfuture,0.0,0,0,1,0,2,0,False
"Sylvia: About a month ago, while visiting homes at Walmer Drive, I was bitten again, by another dog.  I have a good feeling about this GE",0.9785714285714284,,0.5267,0,0,0,0,9,0,False
There will not be a WP rally tar (17-May-12 Thu).  We will post here once a WP rally is confirmed ,0.8142857142857143,hougangelection,-0.5521,0,0,0,0,1,0,False
The Workers' Party wishes all a Merry Christmas and a Happy New Year! ,0.5,,0.8955,0,0,1,0,9,0,False
Read our full Labour Day message here: ,0.2214285714285714,,0.0,1,0,0,0,7,1,True
Welcome @Mparader ESM Goh and other pioneer leaders for  in  A tribute to you! ,0.8571428571428571,singapore ndp2015,0.5093,0,0,1,0,9,0,False
Wishing everyone a happy Mid-Autumn Festival! 祝大家中秋节快乐! ,0.2,,0.855,0,0,1,0,13,0,False
Sylvia questions unemployment amongst Singaporeans given that a MOM report issued last month showed that this rose to 3.0% in Dec 2015.,0.9642857142857144,,-0.4404,0,0,0,0,5,0,False
MP Muhamad Faisal Abdul Manap's  cut on Religious Knowledge  ,0.7428571428571429,cos2014 sgbudget2014,-0.2732,1,0,0,0,3,0,False
Mr Lim: I leave it to the residents to make the choice on who can best serve them.,0.5857142857142857,,0.6124,0,0,0,0,0,0,False
NCMP Yee Jenn Jong's  cut on Student Care Centres  ,0.6714285714285714,cos2014 sgbudget2014,0.2732,1,0,0,0,1,0,False
"Sylvia: We need young people to come in, learn the ropes, run TCs, speak in Parliament and deal with the PAP ",0.8142857142857143,wpsg,0.0,0,0,0,0,5,0,False
"PM Lee to host ""live"" TV forum on Channel NewsAsia - Channel NewsAsia ",0.65,,0.0,0,0,0,0,0,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
Know more about lawyer Raymond Lye Hoong Yip as he shares why youth needs to be given opportunities so that they can realise their full potential in life. ,0.5535714285714286,,0.5859,0,5,0,0,5,0,False
"PM Lee:  have a good home to live, work and raise our families. Together, we will make it even better! ",0.8714285714285714,singaporeans ndm14,0.7263,0,0,0,0,3,0,False
Soma: We believe in fiscal sustainability for Singapore too...Our proposals are responsibly made - they will not bankrupt our country,0.95,,0.4449,0,0,0,0,3,0,False
"""Everyone will be looked after"" - Dr. @VivianBala   ",0.6357142857142857,ge2015 pap4sg,0.0,1,0,0,0,3,0,False
"""...I want to continue serving you... with your support, we can take Singapore beyond SG50."" -  ",0.9571428571428572,quotebyngenghen,0.4588,0,0,1,0,4,0,False
Faisal asks MINDEF about progress on the availability of halal galleys on RSN vessels to foster integration in SAF. ,0.8285714285714286,,0.4215,0,0,1,0,1,0,False
"“Lee Kuan Yew kept taxes low, encouraged investment, and look what happened to our neighbor,” Gina Reinhard said. ",0.9714285714285714,,0.1027,1,0,0,0,0,0,False
@prissyhan we are back!,0.1642857142857142,,0.0,0,0,0,0,0,0,True
PCF has disbursed over $1.3 million to Poly students over the years. Read the article:  ,0.95,,0.0,1,0,1,0,2,0,False
DPM Teo Chee Hean at the Religious Rehabilitation Group's retreat yesterday. ,0.7071428571428572,,0.2023,0,0,1,0,1,0,False
"""She told me stories of those early years when we confronted “nothingness” w no fear...""- @KhawBoonWan @MNDSingapore ",0.9928571428571428,,-0.4588,0,0,1,0,3,0,False
Returning Officer declares three opposition candidates as NCMPs - CNA    ,0.8,wp wpsg sgpolitics,0.0,0,0,0,0,0,0,False
Selamat Hari Raya Aidilfitri to all Muslim friends! And a happy long weekend to everyone! ,0.3214285714285714,,0.8118,0,0,1,0,9,0,False
MP Low Thia Khiang: MOH - National Electronic Health Record System   ,0.7571428571428571,cos2012 sgbudget,-0.2732,1,0,0,0,0,0,False
Mr  met students from Madrasah Al Arabia who happened to be visiting Gardens by the Bay earlier today. ,0.9785714285714284,teocheehean,0.0,0,0,1,0,0,0,False
Watch the exchange here: ,0.1714285714285714,,0.0,1,0,0,0,8,0,True
Workers’ Party chief slams GRC system | Yahoo! News     ,0.75,wp wpsg sgelections wpge2011,0.4574,0,0,0,0,1,0,False
"PM Lee honour Singaporeans like Mr Divesh and Mr William Tay. Eg. of Singaporeans who showed resolve, strength and character. ",0.9428571428571428,ndrsg,0.9001,0,0,0,0,0,0,False
MP GAN Thiam Poh thanked residents of Punggol for their support. ,0.5142857142857142,pap4sg,0.6808,0,0,0,0,0,0,False
Low Thia Khiang handing out ang pows to elderly beneficiaries on behalf of the Jiu Tiao Qiao Xin Ba Na Du Tan Temple ,0.8357142857142857,,0.1779,0,0,1,0,10,0,False
,0.0821428571428571,,0.0,1,0,0,0,0,1,True
'Popular news providers - traditional or online - need to uphold common standards ......  -  Dr ,0.9642857142857144,yaacobibrahim,0.4215,1,0,0,0,0,0,False
Png calls on authorities to provide more help for schools and the arts with the Public Service Broadcast Framework. ,0.8285714285714286,,0.4576,0,0,1,0,2,0,False
PAP Sec-Gen Lee Hsien Loong: Thank you all the PAP pioneers for their sacrifices... And mentoring many of us in the Party. ,0.9285714285714286,pap4sg,0.6369,0,0,0,0,0,0,False
"The speeches are over, but the crowd continues to cheer: ""PAP! Ah Mu! PAP! Ah Mu!"" ",0.5928571428571429,,0.7662,0,5,0,0,3,0,False
Li Lian: Empathy for the underprivileged - the ones who fall through the cracks...our current leaders lack empathy. ,0.9571428571428572,empoweryourfuture,-0.3182,0,0,0,0,5,0,False
"Low Thia Khiang on  For the full speech, go to   ",0.8285714285714286,budgetdebate2015 wpsg,-0.2732,1,0,1,0,3,0,False
Everyone can move up especially through education ,0.4,ndrsg,0.0,0,0,0,0,0,0,False
Flowers where our late founding Prime Minister  would've sat. In loving memory.   ,0.9285714285714286,leekuanyew sg50 singapore,0.5994,0,0,1,0,212,0,False
"Frieda Chan, candidate for Jalan Besar GRC, takes the stage   ",0.7785714285714286,ge2015 empoweryourfuture,0.0,0,0,1,0,2,0,False
MP Pritam Singh's  cut on CIPC funding in Opposition wards  ,0.7357142857142858,cos2014 sgbudget2014,-0.2732,1,0,0,0,3,0,False
"Dennis Tan, candidate for Fengshan SMC, takes the stage tonight  ",0.6571428571428571,wpsg,0.0,0,0,1,0,1,0,False
JJ: Your vote is secret. Your vote is your sacred choice ,0.5357142857142857,empoweryourfuture,0.4084,0,0,0,0,2,0,False
Click |Video| to see Rally Videos for L. Somasundaram [Moulmein-Kallang GRC]     ,0.9142857142857144,wp wpsg sgelections votewp,0.0,0,0,0,0,0,0,False
Poll time! Phase 2 edition 🗳⬇️1. What’s your work situation like in Phase 2?,0.2714285714285714,,0.4199,0,0,0,0,2,0,False
This is Syahirah's and Jaydon's 1st Hari Raya together as a couple. Thanks for spending it with us here in Hougang!😄 ,0.8357142857142857,,0.4926,0,0,1,0,8,0,False
"""The surgery went very smoothly, and he is expected to recover fully."" - Professor Christopher Cheng, lead urologist at SGH ",0.9857142857142858,getwellsoonpm,0.0,0,0,0,0,2,0,False
Let's pray for the crew and passengers of flight  and their love ones.     ,0.9857142857142858,mh17 ripmh17 prayformh17 prayformalaysia,0.7579,0,0,1,0,55,0,False
MP Sylvia Lim’s speech on Evidence Amendment Bill,0.4928571428571429,,0.0,1,0,0,0,0,0,False
PM Lee: Haze could last till October ,0.4214285714285714,,0.0,1,0,0,0,0,0,False
"The Workers' Party condemns Paris attacks. For the full statement, please go to:  ",0.75,,-0.296,1,0,1,0,13,0,False
"K. Murali delivers a passionate rally speech, straight from his heart to the residents of   ",0.9785714285714284,aljunied ge2015 pap4sg,0.6486,0,0,1,0,8,0,False
"MFA: Singapore Govt will be making a further contribution of US$150,000 to support the WHO Ebola Response Roadmap. ",0.9785714285714284,,0.4019,1,0,0,0,2,0,False
A big Thk U once again Home Team! U've did well for the   Good to know our injured officers are ok! ,0.9928571428571428,littleindiariot,0.6229,0,0,1,0,5,0,False
Town Council Management - What is really at stake ,0.5142857142857142,,0.0,1,0,0,0,4,0,False
NCMP Yee Jenn Jong: MTI – Tourism Development Fund   ,0.6428571428571429,cos2012 sgbudget,0.0,1,0,0,0,0,0,False
"SPP, WP offered NCMP seats | SingaporeScene - Yahoo! News    ",0.7214285714285714,wp wpsg sgelections,0.4633,0,0,0,0,0,0,False
"SylviaLim here, at WPHQ backroom, listening to WP's Manifesto 2015 launch by a team whose average age is 38. ",0.9071428571428573,empoweryourfuture,0.0,0,0,0,0,6,0,False
Here is a clip of SG @leehsienloong's mandarin speech to PAP activists at the Party Conference & Awards 2016 ,0.7785714285714286,,0.6908,0,4,0,0,15,2,False
7pm Join @VivianBala n team for the Holland-Bukit Timah GRC rally.We look forward to seeing you!   ,0.9642857142857144,ge2015 pap4sg,0.3595,0,0,1,0,12,0,False
WP Rally Speech (Video) Glenda Han at Moulmein-Kallang GRC (2/5)    ,0.8214285714285714,wp wpsg sgelections,0.4084,0,0,0,0,0,0,False
PM Lee spoke about how alternative view will always have a place in  Read more here:  ,0.8071428571428572,sg,0.0,1,0,1,0,8,0,False
"DPM Teo: Thank You, Ms Penny Low, she has served 14 years for residents and for Singapore.  ",0.8642857142857143,pap4sg,0.1027,0,0,1,0,1,0,False
ICCs cannot be the only tool in our markets toolkit to facilitate the green transition. Green financing and the development of robust and large financial markets for green instruments play a very important role to support enterprises and economies towards a decarbonised future.,0.9928571428571428,,0.8221,0,0,0,0,2,0,True
WP's May Day 2014 Message: Value the contributions of mature workers ,0.65,,0.6369,1,0,0,0,2,0,False
Sylvia: That is what the Workers' Party offers to you! ,0.5214285714285715,empoweryourfuture,0.4574,0,0,0,0,3,0,False
"Mr  would have been 92. Today, we remember him for his contributions to   ",0.8785714285714286,lky singapore thankyoulky,0.0,0,0,1,0,77,0,False
A primer on HDB lease and upgrading policy where we question the social pact underlying home ownership in Singapore:  ,0.5035714285714286,,0.0,1,0,1,0,12,2,False
Bernard outlined the 10-Year Through-train School programme and the Teach for Singapore scheme to benefit underprivileged students ,0.9714285714285714,wpsg,0.4588,0,0,0,0,3,0,False
" Chris de Souza delivers a forceful, passionate speech and wraps up with the following words.   ",0.9857142857142858,petir ge2015 pap4sg,0.5267,0,0,1,0,9,0,False
ST: Workers' Party welcomes scrutiny of its manifesto (14/4)     ,0.8142857142857143,sgelections wp wpsg wpge2011,0.6597,0,0,0,0,0,0,False
"@weeteck Hi there! Unfortunately, the bag will only be available for guests attending the WP Grassroots Committee’s National Day Dinner. But do keep a lookout for our party merchandise in the run up to the next GE 😊",0.7678571428571429,,0.6135,0,0,0,0,0,0,True
Leon: Very often the question is framed as if it's a disadvantage to the economy.,0.5785714285714286,,-0.4215,0,0,0,0,2,0,False
The Government will invest heavily in our young children. It is a heavy but worthwhile investment!   ,0.9285714285714286,ndrsg,0.5255,1,0,1,0,6,1,False
"PAP Secretary-General Lee Hsien Loong cautioned Singaporeans on the promises made by the Opposition. He stressed that with the PAP, “you know that when we promise anything, we will deliver.”  ",0.8,ge2020 ourlivesourjobsourfuture,0.3612,0,5,0,0,39,2,False
"SG @leehsienloong shares w crowd a story of how Indranee is in fact a ""2nd gen community service officer.""  ",0.9357142857142856,ge2015 paprally pap4sg,0.296,0,0,0,0,7,0,False
"Tan Chuan Jin: ""... do we sometimes also forget that things are not as easy as it seems?""   ",0.9785714285714284,sgelections sgelection,-0.5116,0,0,0,0,0,0,False
,0.1571428571428571,,0.0,1,0,0,0,0,0,False
Leon Perera: Low wages may perpetuate a poverty cycle within the family.  ,0.6142857142857143,ge2015 wpsg,-0.6597,0,0,0,0,1,0,False
"""Lovely time with residents and NUS students at their annual health screening."" - ESM Goh  ",0.95,pap4sg marineparade,0.5859,0,0,1,0,7,0,False
